,mean_sea_ice_concentration,sea_ice_extent,miz_ice_extent
2017-12-20,0.867,458125000000.0,110000000000.0
2017-12-21,0.859,461250000000.0,113125000000.0
2017-12-22,0.869,453125000000.0,105625000000.0
2017-12-23,0.87,453125000000.0,103125000000.0
2017-12-24,0.873,450000000000.0,106250000000.0
2017-12-25,0.871,443125000000.0,105000000000.0
2017-12-26,0.88,436875000000.0,95000000000.0
2017-12-27,0.883,436250000000.0,94375000000.0
2017-12-28,0.879,450625000000.0,96250000000.0
2017-12-29,0.889,452500000000.0,91250000000.0
2017-12-30,0.893,445000000000.0,86875000000.0
2017-12-31,0.888,446875000000.0,98750000000.0
2018-01-01,0.891,446250000000.0,86875000000.0
2018-01-02,0.902,448750000000.0,85625000000.0
2018-01-03,0.891,459375000000.0,90000000000.0
2018-01-04,0.878,469375000000.0,103750000000.0
2018-01-05,0.864,474375000000.0,116250000000.0
2018-01-06,0.867,468750000000.0,112500000000.0
2018-01-07,0.878,467500000000.0,103125000000.0
2018-01-08,0.888,467500000000.0,95000000000.0
2018-01-09,0.895,462500000000.0,88125000000.0
2018-01-10,0.907,450625000000.0,81875000000.0
2018-01-11,0.91,446250000000.0,80000000000.0
2018-01-12,0.906,447500000000.0,81250000000.0
2018-01-13,0.901,448125000000.0,79375000000.0
2018-01-14,0.895,453125000000.0,88750000000.0
2018-01-15,0.88,430625000000.0,94375000000.0
2018-01-16,0.883,408750000000.0,89375000000.0
2018-01-17,0.875,400625000000.0,93750000000.0
2018-01-18,0.884,388750000000.0,85000000000.0
2018-01-19,0.895,386250000000.0,75625000000.0
2018-01-20,0.892,388750000000.0,79375000000.0
2018-01-21,0.903,390625000000.0,71250000000.0
2018-01-22,0.899,405000000000.0,76875000000.0
2018-01-23,0.893,413125000000.0,81250000000.0
2018-01-24,0.887,420000000000.0,83750000000.0
2018-01-25,0.891,415625000000.0,83750000000.0
2018-01-26,0.9,418750000000.0,75625000000.0
2018-01-27,0.891,430000000000.0,83750000000.0
2018-01-28,0.902,427500000000.0,80625000000.0
2018-01-29,0.897,428750000000.0,78750000000.0
2018-01-30,0.894,429375000000.0,78125000000.0
2018-01-31,0.879,440000000000.0,90000000000.0
2018-02-01,0.891,431250000000.0,85625000000.0
2018-02-02,0.887,430000000000.0,88750000000.0
2018-02-03,0.891,421875000000.0,85000000000.0
2018-02-04,0.891,431875000000.0,88750000000.0
2018-02-05,0.88,453125000000.0,100000000000.0
2018-02-06,0.881,455625000000.0,96875000000.0
2018-02-07,0.895,451250000000.0,85625000000.0
2018-02-08,0.893,448750000000.0,90625000000.0
2018-02-09,0.885,433125000000.0,88750000000.0
2018-02-10,0.885,427500000000.0,90000000000.0
2018-02-11,0.88,431875000000.0,93750000000.0
2018-02-12,0.88,417500000000.0,90000000000.0
2018-02-13,0.886,403750000000.0,80000000000.0
2018-02-14,0.894,400625000000.0,74375000000.0
2018-02-15,0.897,391875000000.0,76875000000.0
2018-02-16,0.893,380000000000.0,72500000000.0
2018-02-17,0.903,367500000000.0,67500000000.0
2018-02-18,0.891,370000000000.0,70000000000.0
2018-02-19,0.889,373750000000.0,73125000000.0
2018-02-20,0.892,370000000000.0,75000000000.0
2018-02-21,0.867,380000000000.0,100000000000.0
2018-02-22,0.861,368750000000.0,111250000000.0
2018-02-23,0.833,364375000000.0,126875000000.0
2018-02-24,0.84,355625000000.0,116875000000.0
2018-02-25,0.813,354375000000.0,139375000000.0
2018-02-26,0.85,363125000000.0,120625000000.0
2018-02-27,0.865,391875000000.0,100000000000.0
2018-02-28,0.864,423125000000.0,113125000000.0
2018-03-01,0.874,436250000000.0,106250000000.0
2018-03-02,0.877,449375000000.0,102500000000.0
2018-03-03,0.864,448750000000.0,110625000000.0
2018-03-04,0.866,437500000000.0,111250000000.0
2018-03-05,0.871,433125000000.0,99375000000.0
2018-03-06,0.879,433750000000.0,94375000000.0
2018-03-07,0.872,443750000000.0,95625000000.0
2018-03-08,0.877,435625000000.0,95625000000.0
2018-03-09,0.885,431250000000.0,90625000000.0
2018-03-10,0.875,438750000000.0,97500000000.0
2018-03-11,0.889,438125000000.0,87500000000.0
2018-03-12,0.884,441875000000.0,94375000000.0
2018-03-13,0.883,438750000000.0,91875000000.0
2018-03-14,0.881,442500000000.0,93125000000.0
2018-03-15,0.878,446250000000.0,96250000000.0
2018-03-16,0.879,447500000000.0,95625000000.0
2018-03-17,0.868,455000000000.0,105000000000.0
2018-03-18,0.859,455625000000.0,118750000000.0
2018-03-19,0.88,441250000000.0,101250000000.0
2018-03-20,0.874,443125000000.0,100625000000.0
2018-03-21,0.879,438750000000.0,98125000000.0
2018-03-22,0.88,436875000000.0,96250000000.0
2018-03-23,0.87,432500000000.0,105000000000.0
2018-03-24,0.885,416250000000.0,85000000000.0
2018-03-25,0.889,418750000000.0,80625000000.0
2018-03-26,0.891,429375000000.0,81875000000.0
2018-03-27,0.892,436250000000.0,86875000000.0
2018-03-28,0.892,446875000000.0,94375000000.0
2018-03-29,0.892,449375000000.0,93125000000.0
2018-03-30,0.891,456250000000.0,93750000000.0
2018-03-31,0.888,461875000000.0,94375000000.0
2018-04-01,0.892,462500000000.0,94375000000.0
2018-04-02,0.891,462500000000.0,93125000000.0
2018-04-03,0.888,454375000000.0,96875000000.0
2018-04-04,0.885,450625000000.0,96875000000.0
2018-04-05,0.89,448750000000.0,86250000000.0
2018-04-06,0.899,448750000000.0,83750000000.0
2018-04-07,0.891,449375000000.0,86875000000.0
2018-04-08,0.888,451250000000.0,91875000000.0
2018-04-09,0.887,464375000000.0,96875000000.0
2018-04-10,0.897,468125000000.0,91875000000.0
2018-04-11,0.904,466875000000.0,89375000000.0
2018-04-12,0.912,458125000000.0,80000000000.0
2018-04-13,0.896,476875000000.0,95625000000.0
2018-04-14,0.896,478750000000.0,97500000000.0
2018-04-15,0.899,475625000000.0,95625000000.0
2018-04-16,0.896,478750000000.0,100000000000.0
2018-04-17,0.899,469375000000.0,95625000000.0
2018-04-18,0.895,463750000000.0,92500000000.0
2018-04-19,0.898,453750000000.0,87500000000.0
2018-04-20,0.885,448750000000.0,93750000000.0
2018-04-21,0.885,455625000000.0,88125000000.0
2018-04-22,0.894,460625000000.0,83125000000.0
2018-04-23,0.891,462500000000.0,85625000000.0
2018-04-24,0.893,457500000000.0,90000000000.0
2018-04-25,0.901,452500000000.0,81875000000.0
2018-04-26,0.901,452500000000.0,81250000000.0
2018-04-27,0.899,456875000000.0,83750000000.0
2018-04-28,0.899,465000000000.0,87500000000.0
2018-04-29,0.887,466250000000.0,113125000000.0
2018-04-30,0.869,463750000000.0,122500000000.0
2018-05-01,0.881,444375000000.0,107500000000.0
2018-05-02,0.886,430000000000.0,100000000000.0
2018-05-03,0.891,412500000000.0,91250000000.0
2018-05-04,0.888,398125000000.0,92500000000.0
2018-05-05,0.872,397500000000.0,105000000000.0
2018-05-06,0.862,402500000000.0,115000000000.0
2018-05-07,0.863,406250000000.0,108750000000.0
2018-05-08,0.86,406875000000.0,105625000000.0
2018-05-09,0.863,405625000000.0,98125000000.0
2018-05-10,0.87,400000000000.0,93125000000.0
2018-05-11,0.882,386875000000.0,86250000000.0
2018-05-12,0.877,388125000000.0,86875000000.0
2018-05-13,0.885,388750000000.0,97500000000.0
2018-05-14,0.854,397500000000.0,113125000000.0
2018-05-15,0.876,386250000000.0,100625000000.0
2018-05-16,0.869,388750000000.0,106875000000.0
2018-05-17,0.863,395000000000.0,108750000000.0
2018-05-18,0.858,395000000000.0,111250000000.0
2018-05-19,0.85,388750000000.0,117500000000.0
2018-05-20,0.866,386250000000.0,92500000000.0
2018-05-21,0.87,373125000000.0,88750000000.0
2018-05-22,0.871,373125000000.0,90625000000.0
2018-05-23,0.876,371875000000.0,91875000000.0
2018-05-24,0.865,379375000000.0,100625000000.0
2018-05-25,0.86,380625000000.0,103125000000.0
2018-05-26,0.868,386875000000.0,100000000000.0
2018-05-27,0.825,392500000000.0,140625000000.0
2018-05-28,0.849,399375000000.0,118750000000.0
2018-05-29,0.831,396250000000.0,133750000000.0
2018-05-30,0.828,389375000000.0,145000000000.0
2018-05-31,0.802,402500000000.0,165625000000.0
2018-06-01,0.809,400625000000.0,148750000000.0
2018-06-02,0.814,403750000000.0,138750000000.0
2018-06-03,0.817,400000000000.0,131250000000.0
2018-06-04,0.831,390625000000.0,123125000000.0
2018-06-05,0.816,392500000000.0,133125000000.0
2018-06-06,0.816,387500000000.0,140000000000.0
2018-06-07,0.828,390625000000.0,126875000000.0
2018-06-08,0.843,385000000000.0,116875000000.0
2018-06-09,0.837,389375000000.0,120625000000.0
2018-06-10,0.835,385625000000.0,125625000000.0
2018-06-11,0.849,381250000000.0,115625000000.0
2018-06-12,0.858,381250000000.0,106250000000.0
2018-06-13,0.873,388125000000.0,99375000000.0
2018-06-14,0.824,395000000000.0,144375000000.0
2018-06-15,0.833,388750000000.0,139375000000.0
2018-06-16,0.862,376875000000.0,112500000000.0
2018-06-17,0.846,380625000000.0,124375000000.0
2018-06-18,0.851,380625000000.0,118125000000.0
2018-06-19,0.861,376250000000.0,113750000000.0
2018-06-20,0.845,388125000000.0,128125000000.0
2018-06-21,0.842,383125000000.0,130625000000.0
2018-06-22,0.856,371875000000.0,126250000000.0
2018-06-23,0.856,361875000000.0,131875000000.0
2018-06-24,0.825,368125000000.0,150000000000.0
2018-06-25,0.828,364375000000.0,149375000000.0
2018-06-26,0.821,363125000000.0,150625000000.0
2018-06-27,0.826,361875000000.0,143125000000.0
2018-06-28,0.81,376250000000.0,159375000000.0
2018-06-29,0.804,377500000000.0,165000000000.0
2018-06-30,0.827,369375000000.0,146875000000.0
2018-07-01,0.822,367500000000.0,155625000000.0
2018-07-02,0.819,367500000000.0,155000000000.0
2018-07-03,0.817,362500000000.0,160000000000.0
2018-07-04,0.821,351875000000.0,151875000000.0
2018-07-05,0.791,358750000000.0,173125000000.0
2018-07-06,0.803,346875000000.0,178125000000.0
2018-07-07,0.825,338125000000.0,158750000000.0
2018-07-08,0.774,345000000000.0,195000000000.0
2018-07-09,0.767,347500000000.0,199375000000.0
2018-07-10,0.739,350625000000.0,213125000000.0
2018-07-11,0.736,348125000000.0,208750000000.0
2018-07-12,0.721,343750000000.0,213750000000.0
2018-07-13,0.713,345000000000.0,208750000000.0
2018-07-14,0.727,339375000000.0,195625000000.0
2018-07-15,0.717,350000000000.0,216250000000.0
2018-07-16,0.734,342500000000.0,193750000000.0
2018-07-17,0.708,334375000000.0,203750000000.0
2018-07-18,0.743,307500000000.0,192500000000.0
2018-07-19,0.758,296875000000.0,188750000000.0
2018-07-20,0.713,292500000000.0,183750000000.0
2018-07-21,0.699,291250000000.0,192500000000.0
2018-07-22,0.732,283750000000.0,178125000000.0
2018-07-23,0.783,251875000000.0,141250000000.0
2018-07-24,0.744,260625000000.0,155625000000.0
2018-07-25,0.721,269375000000.0,160625000000.0
2018-07-26,0.725,261250000000.0,155625000000.0
2018-07-27,0.672,263125000000.0,170625000000.0
2018-07-28,0.657,269375000000.0,176250000000.0
2018-07-29,0.672,270000000000.0,169375000000.0
2018-07-30,0.711,246875000000.0,150625000000.0
2018-07-31,0.796,212500000000.0,112500000000.0
2018-08-01,0.758,217500000000.0,133750000000.0
2018-08-02,0.715,200000000000.0,146250000000.0
2018-08-03,0.725,185625000000.0,140625000000.0
2018-08-04,0.711,182500000000.0,133750000000.0
2018-08-05,0.677,190625000000.0,148750000000.0
2018-08-06,0.635,204375000000.0,156875000000.0
2018-08-07,0.611,213750000000.0,168125000000.0
2018-08-08,0.64,213750000000.0,156250000000.0
2018-08-09,0.656,203750000000.0,143125000000.0
2018-08-10,0.668,197500000000.0,136250000000.0
2018-08-11,0.652,211250000000.0,151250000000.0
2018-08-12,0.678,202500000000.0,135000000000.0
2018-08-13,0.69,184375000000.0,122500000000.0
2018-08-14,0.686,170625000000.0,120625000000.0
2018-08-15,0.675,175625000000.0,119375000000.0
2018-08-16,0.682,167500000000.0,113750000000.0
2018-08-17,0.702,146250000000.0,96250000000.0
2018-08-18,0.642,155625000000.0,116875000000.0
2018-08-19,0.647,157500000000.0,117500000000.0
2018-08-20,0.659,158750000000.0,116875000000.0
2018-08-21,0.678,155625000000.0,113750000000.0
2018-08-22,0.693,162500000000.0,110625000000.0
2018-08-23,0.697,159375000000.0,108125000000.0
2018-08-24,0.693,167500000000.0,110000000000.0
2018-08-25,0.693,160000000000.0,108125000000.0
2018-08-26,0.694,153750000000.0,103125000000.0
2018-08-27,0.655,163750000000.0,118125000000.0
2018-08-28,0.664,160625000000.0,115625000000.0
2018-08-29,0.706,158750000000.0,104375000000.0
2018-08-30,0.693,156875000000.0,105625000000.0
2018-08-31,0.685,168750000000.0,111250000000.0
2018-09-01,0.695,163125000000.0,108750000000.0
2018-09-02,0.75,136250000000.0,86875000000.0
2018-09-03,0.728,146250000000.0,91875000000.0
2018-09-04,0.733,143125000000.0,85000000000.0
2018-09-05,0.71,147500000000.0,91875000000.0
2018-09-06,0.741,150000000000.0,84375000000.0
2018-09-07,0.767,158750000000.0,82500000000.0
2018-09-08,0.739,156250000000.0,93750000000.0
2018-09-09,0.749,160625000000.0,89375000000.0
2018-09-10,0.776,163125000000.0,85625000000.0
2018-09-11,0.818,157500000000.0,70000000000.0
2018-09-12,0.742,153750000000.0,89375000000.0
2018-09-13,0.738,149375000000.0,85625000000.0
2018-09-14,0.738,152500000000.0,85000000000.0
2018-09-15,0.765,168750000000.0,84375000000.0
2018-09-16,0.781,168125000000.0,76875000000.0
2018-09-17,0.783,177500000000.0,78125000000.0
2018-09-18,0.787,173125000000.0,83125000000.0
2018-09-19,0.793,164375000000.0,75625000000.0
2018-09-20,0.786,170625000000.0,81250000000.0
2018-09-21,0.788,173125000000.0,84375000000.0
2018-09-22,0.793,180625000000.0,84375000000.0
2018-09-23,0.786,189375000000.0,92500000000.0
2018-09-24,0.768,203125000000.0,105625000000.0
2018-09-25,0.792,229375000000.0,97500000000.0
2018-09-26,0.857,245000000000.0,76875000000.0
2018-09-27,0.855,263125000000.0,84375000000.0
2018-09-28,0.863,292500000000.0,83125000000.0
2018-09-29,0.9,290625000000.0,61250000000.0
2018-09-30,0.891,295625000000.0,68125000000.0
2018-10-01,0.882,305000000000.0,76250000000.0
2018-10-02,0.878,309375000000.0,83125000000.0
2018-10-03,0.876,317500000000.0,83750000000.0
2018-10-04,0.883,341875000000.0,80625000000.0
2018-10-05,0.859,345000000000.0,103125000000.0
2018-10-06,0.865,355000000000.0,101875000000.0
2018-10-07,0.888,356250000000.0,78750000000.0
2018-10-08,0.893,363125000000.0,75625000000.0
2018-10-09,0.883,387500000000.0,88125000000.0
2018-10-10,0.893,389375000000.0,83125000000.0
2018-10-11,0.91,386250000000.0,76250000000.0
2018-10-12,0.934,376875000000.0,50000000000.0
2018-10-13,0.934,358750000000.0,60000000000.0
2018-10-14,0.881,357500000000.0,91875000000.0
2018-10-15,0.851,355625000000.0,128750000000.0
2018-10-16,0.855,361875000000.0,111875000000.0
2018-10-17,0.852,376250000000.0,113125000000.0
2018-10-18,0.88,382500000000.0,95625000000.0
2018-10-19,0.868,391875000000.0,106875000000.0
2018-10-20,0.884,375000000000.0,96875000000.0
2018-10-21,0.852,383750000000.0,123125000000.0
2018-10-22,0.823,387500000000.0,148750000000.0
2018-10-23,0.824,381250000000.0,153750000000.0
2018-10-24,0.828,376875000000.0,141250000000.0
2018-10-25,0.856,369375000000.0,106875000000.0
2018-10-26,0.85,377500000000.0,103125000000.0
2018-10-27,0.871,386875000000.0,97500000000.0
2018-10-28,0.88,386250000000.0,88750000000.0
2018-10-29,0.855,402500000000.0,112500000000.0
2018-10-30,0.871,390000000000.0,97500000000.0
2018-10-31,0.865,393125000000.0,101875000000.0
2018-11-01,0.864,399375000000.0,103125000000.0
2018-11-02,0.862,395000000000.0,103125000000.0
2018-11-03,0.869,381875000000.0,100625000000.0
2018-11-04,0.854,377500000000.0,114375000000.0
2018-11-05,0.86,374375000000.0,108125000000.0
2018-11-06,0.862,370625000000.0,96875000000.0
2018-11-07,0.871,370000000000.0,95000000000.0
2018-11-08,0.911,356875000000.0,70000000000.0
2018-11-09,0.91,355000000000.0,70000000000.0
2018-11-10,0.876,367500000000.0,88750000000.0
2018-11-11,0.863,389375000000.0,99375000000.0
2018-11-12,0.883,388750000000.0,83750000000.0
2018-11-13,0.881,393750000000.0,86875000000.0
2018-11-14,0.878,404375000000.0,91250000000.0
2018-11-15,0.883,406875000000.0,86250000000.0
2018-11-16,0.884,405625000000.0,80625000000.0
2018-11-17,0.915,395000000000.0,61875000000.0
2018-11-18,0.928,384375000000.0,57500000000.0
2018-11-19,0.874,428125000000.0,96250000000.0
2018-11-20,0.88,430000000000.0,100000000000.0
2018-11-21,0.88,442500000000.0,95000000000.0
2018-11-22,0.869,454375000000.0,111875000000.0
2018-11-23,0.872,461875000000.0,111875000000.0
2018-11-24,0.884,465625000000.0,94375000000.0
2018-11-25,0.891,471875000000.0,94375000000.0
2018-11-26,0.878,483125000000.0,104375000000.0
2018-11-27,0.863,478750000000.0,124375000000.0
2018-11-28,0.861,470000000000.0,121250000000.0
2018-11-29,0.87,458125000000.0,110625000000.0
2018-11-30,0.867,437500000000.0,112500000000.0
2018-12-01,0.858,432500000000.0,109375000000.0
2018-12-02,0.858,426875000000.0,107500000000.0
2018-12-03,0.847,434375000000.0,115000000000.0
2018-12-04,0.857,433125000000.0,113750000000.0
2018-12-05,0.878,433125000000.0,96875000000.0
2018-12-06,0.883,441250000000.0,90000000000.0
2018-12-07,0.877,448125000000.0,95625000000.0
2018-12-08,0.89,452500000000.0,89375000000.0
2018-12-09,0.89,456875000000.0,90000000000.0
2018-12-10,0.891,463125000000.0,91250000000.0
2018-12-11,0.887,471250000000.0,101875000000.0
2018-12-12,0.886,470625000000.0,103750000000.0
2018-12-13,0.878,479375000000.0,107500000000.0
2018-12-14,0.887,475625000000.0,107500000000.0
2018-12-15,0.873,480625000000.0,114375000000.0
2018-12-16,0.872,471875000000.0,107500000000.0
2018-12-17,0.882,455000000000.0,96875000000.0
2018-12-18,0.898,442500000000.0,88125000000.0
2018-12-19,0.892,442500000000.0,91250000000.0
2018-12-20,0.901,435625000000.0,83750000000.0
2018-12-21,0.901,442500000000.0,88750000000.0
2018-12-22,0.888,457500000000.0,90625000000.0
2018-12-23,0.902,463750000000.0,83750000000.0
2018-12-24,0.888,471250000000.0,91250000000.0
2018-12-25,0.901,452500000000.0,81875000000.0
2018-12-26,0.895,459375000000.0,80625000000.0
2018-12-27,0.903,460625000000.0,78750000000.0
2018-12-28,0.885,471875000000.0,92500000000.0
2018-12-29,0.884,475000000000.0,90000000000.0
2018-12-30,0.891,481875000000.0,89375000000.0
2018-12-31,0.89,488750000000.0,93125000000.0
2019-01-01,0.898,493750000000.0,90625000000.0
2019-01-02,0.9,493125000000.0,91875000000.0
2019-01-03,0.901,491875000000.0,88125000000.0
2019-01-04,0.908,491250000000.0,83125000000.0
2019-01-05,0.912,495000000000.0,85000000000.0
2019-01-06,0.888,499375000000.0,110000000000.0
2019-01-07,0.879,488750000000.0,111250000000.0
2019-01-08,0.891,488125000000.0,96875000000.0
2019-01-09,0.907,483750000000.0,87500000000.0
2019-01-10,0.854,505625000000.0,132500000000.0
2019-01-11,0.878,460625000000.0,105000000000.0
2019-01-12,0.871,461875000000.0,108750000000.0
2019-01-13,0.88,463125000000.0,99375000000.0
2019-01-14,0.881,468125000000.0,97500000000.0
2019-01-15,0.875,466875000000.0,105000000000.0
2019-01-16,0.888,460000000000.0,94375000000.0
2019-01-17,0.894,461250000000.0,90000000000.0
2019-01-18,0.895,467500000000.0,88125000000.0
2019-01-19,0.904,472500000000.0,80625000000.0
2019-01-20,0.902,468750000000.0,85000000000.0
2019-01-21,0.904,452500000000.0,82500000000.0
2019-01-22,0.906,435625000000.0,75000000000.0
2019-01-23,0.903,428750000000.0,77500000000.0
2019-01-24,0.9,427500000000.0,78125000000.0
2019-01-25,0.9,431875000000.0,79375000000.0
2019-01-26,0.898,443750000000.0,80000000000.0
2019-01-27,0.902,450625000000.0,81875000000.0
2019-01-28,0.899,448125000000.0,84375000000.0
2019-01-29,0.896,446875000000.0,87500000000.0
2019-01-30,0.882,449375000000.0,93125000000.0
2019-01-31,0.873,446875000000.0,101250000000.0
2019-02-01,0.895,426250000000.0,85625000000.0
2019-02-02,0.899,417500000000.0,77500000000.0
2019-02-03,0.894,418750000000.0,80000000000.0
2019-02-04,0.905,413750000000.0,75000000000.0
